169.533333333333,120.7,151.2,nan,70.7333333333333,nan,57.8666666666667,nan,7.4,8.6,7.4,nan,58.9333333333333,nan,53.0666666666667,nan,28.45,36.5883333333333,9.79266666666667,44.088378288378294,39.5588095238095,nan
156.125,nan,149.933333333333,133.6,67.2,57.6666666666667,nan,51.1,8.6,7.73333333333333,nan,7.2,53.8,52.9166666666667,41.5333333333333,47.2,nan,nan,9.32666666666667,42.176111111111105,42.9952380952381,41.541452991453
167.066666666667,nan,160.666666666667,nan,76.3333333333333,nan,78.8666666666667,nan,7.6,9.0,6.33333333333333,nan,53.2,47.2666666666667,43.5333333333333,49.7333333333333,32.22,nan,8.95866666666667,39.1780982905983,39.1777777777778,nan
169.2,114.3,nan,127.466666666667,71.55,nan,nan,45.0666666666667,nan,6.93333333333333,6.4,6.2,nan,nan,54.2666666666667,52.6,30.2,nan,10.496,47.3444444444444,40.6630952380952,47.6111111111111
nan,111.6,161.266666666667,nan,80.1333333333333,76.4666666666667,69.2166666666667,nan,8.33333333333333,nan,nan,6.53333333333333,nan,nan,nan,53.3333333333333,nan,42.9244444444444,10.4386666666667,48.6355555555556,46.13148148148151,nan
171.0,120.0,166.2,126.733333333333,nan,nan,72.5333333333333,39.0,nan,nan,7.2,nan,55.2666666666667,55.95,57.4,53.6,31.22,37.5322222222222,nan,47.1284126984127,nan,47.311111111111096
181.8,121.1,156.266666666667,nan,nan,71.1333333333333,64.2,nan,nan,6.93333333333333,5.93333333333333,6.8,57.6,59.4,nan,nan,36.43,28.7375,8.569,40.5271328671329,nan,36.1727272727273
nan,nan,nan,122.133333333333,78.6,65.6666666666667,nan,37.8666666666667,7.0,8.13333333333333,6.83333333333333,6.93333333333333,57.3333333333333,nan,67.9,nan,nan,nan,10.684,41.237393162393204,nan,31.3060185185185
177.133333333333,nan,156.25,nan,nan,nan,76.8333333333333,40.4666666666667,6.4,nan,nan,nan,49.1,61.1166666666667,nan,46.5333333333333,33.12,44.375,nan,44.048091168091204,42.062962962963,45.95739316239321
nan,nan,nan,nan,nan,81.0,79.8666666666667,nan,nan,8.33333333333333,nan,6.06666666666667,nan,51.2666666666667,49.4,47.7333333333333,40.9,42.88,11.1226666666667,46.226666666666695,48.28148148148151,44.6068253968254
175.266666666667,136.3,171.9,nan,69.6,nan,88.4,40.5333333333333,nan,7.77777777777778,6.5,5.86666666666667,45.9333333333333,46.775,48.6,47.7333333333333,32.6,nan,nan,nan,42.0982142857143,41.2780885780886
161.4,128.8,175.85,120.8,nan,75.2666666666667,73.0166666666667,nan,7.2,8.13333333333333,nan,nan,nan,nan,56.2166666666667,nan,33.25,39.8311111111111,12.1293333333333,nan,46.7208333333333,47.4348484848485
171.066666666667,131.5,172.15,119.6,69.0,67.2833333333333,69.525,41.6,7.4666666666666694,6.91666666666667,8.675,nan,50.4,nan,62.125,nan,33.34,58.85,9.84633333333333,43.272222222222204,nan,40.2454545454545
nan,128.9,nan,120.4,74.4,69.6666666666667,75.2833333333333,42.2666666666667,nan,7.26666666666667,7.3,nan,nan,nan,59.25,49.2,nan,31.28,9.121,41.7821733821734,nan,37.7078421578422
186.133333333333,145.1,175.2,117.466666666667,81.9333333333333,81.85,83.75,nan,nan,8.08333333333333,7.03333333333333,nan,nan,59.0833333333333,nan,45.5333333333333,42.12,28.0061111111111,nan,40.5827838827839,36.4861111111111,33.3083333333333
165.266666666667,123.9,nan,117.333333333333,77.8666666666667,65.6666666666667,86.1333333333333,nan,8.0,10.8,nan,nan,48.7333333333333,nan,52.8666666666667,45.4666666666667,29.8888888888889,nan,9.832,41.626118326118295,41.204761904761895,38.478321678321706
173.266666666667,120.5,178.466666666666,120.533333333333,72.4,nan,nan,nan,6.5333333333333306,nan,4.63333333333333,4.8,49.2666666666667,66.7333333333333,nan,46.6666666666667,33.24,20.9625,9.964,nan,42.68425925925929,50.37997557997561
nan,112.8,160.4,121.333333333333,nan,nan,nan,41.0666666666667,nan,6.26666666666667,5.4,5.06666666666667,48.4666666666667,75.5333333333333,67.0,nan,34.1275,31.5875,nan,41.348148148148105,35.0305555555556,38.36
nan,nan,169.0,119.466666666667,63.4,35.7833333333333,67.8,38.8,nan,6.73333333333333,nan,5.4,nan,nan,nan,nan,23.5555555555556,30.5166666666667,nan,33.0549145299145,34.0074074074074,32.1267094017094
nan,115.7,nan,124.8,nan,73.6666666666667,58.0,34.0,6.6,nan,nan,6.26666666666667,nan,63.5333333333333,55.6,52.2,nan,32.5566666666667,10.4966666666667,39.2585185185185,34.6351851851852,nan
nan,122.5,164.025,124.0,73.3333333333333,64.4666666666667,nan,34.8,nan,6.76666666666667,nan,nan,nan,nan,61.825,49.8,nan,43.08,nan,46.8433333333333,42.589814814814794,38.0725
179.2,114.3,nan,128.7,73.8666666666667,nan,73.7333333333333,38.9,7.26666666666667,8.13333333333333,6.0,7.3,55.2666666666667,62.5333333333333,57.7333333333333,nan,38.005,29.045,9.73133333333333,41.511965811965794,34.3,41.9141414141414
nan,102.7,166.133333333333,nan,84.3333333333333,nan,nan,32.4666666666667,7.33333333333333,9.33333333333333,7.8,6.46666666666667,nan,53.15,51.8,nan,32.27,27.0133333333333,10.3355,41.3687301587302,nan,39.4897435897436
nan,137.4,nan,126.133333333333,75.0666666666667,89.4666666666667,79.1333333333333,32.2,nan,8.06666666666667,6.06666666666667,6.86666666666667,nan,nan,65.0,nan,nan,47.3208333333333,nan,45.1835431235431,nan,38.263354700854705
nan,nan,173.8,125.733333333333,nan,38.4,65.0,nan,7.0,nan,7.1,6.73333333333333,nan,81.8,62.1,nan,12.13,52.3555555555556,nan,37.0066666666667,nan,29.984415584415604
nan,nan,nan,126.733333333333,63.4,71.5,71.9333333333333,33.0,nan,7.53333333333333,8.38333333333333,nan,56.2666666666667,58.6,51.15,49.6,nan,44.7125,nan,nan,36.6453571428571,47.9981481481481
150.733333333333,123.3,169.8,123.533333333333,51.0666666666667,52.8,nan,29.2666666666667,7.5333333333333306,8.73333333333333,6.4,nan,55.4666666666667,63.2,54.4,53.6666666666667,nan,42.2833333333333,10.0353333333333,38.7806349206349,34.375462962963,nan
159.733333333333,120.8,nan,126.2,59.7333333333333,nan,59.2166666666667,34.3333333333333,8.2,nan,6.73333333333333,6.73333333333333,56.133333333333304,nan,71.75,57.0666666666667,31.25,52.8166666666667,nan,nan,31.837037037037,39.037037037037
165.666666666667,121.6,nan,nan,72.2666666666667,nan,nan,37.0,nan,nan,7.0,5.9,56.133333333333304,nan,nan,47.3,nan,36.3466666666667,nan,42.928148148148104,36.800529100529104,nan
nan,121.0,161.8,120.666666666667,63.4,nan,68.8,40.1333333333333,6.93333333333333,9.8,8.2,5.86666666666667,nan,64.1333333333333,50.8,nan,nan,33.99,nan,nan,33.2888888888889,33.2666666666667
nan,101.6,167.333333333333,120.0,56.4,53.7333333333333,nan,nan,7.5333333333333306,6.33333333333333,5.73333333333333,5.13333333333333,53.133333333333304,56.9333333333333,63.8666666666667,56.0666666666667,nan,34.0638888888889,nan,40.795767195767205,35.505092592592604,nan
167.333333333333,108.8,nan,nan,68.3333333333333,65.5333333333333,nan,nan,7.0,7.73333333333333,8.0,4.86666666666667,55.8,nan,54.5,nan,13.375,38.63,9.6755,40.953872053872104,36.772222222222204,41.866587301587295
194.4,nan,186.9,nan,79.9333333333333,nan,nan,40.9333333333333,nan,5.73333333333333,nan,4.66666666666667,nan,70.9333333333333,nan,nan,36.945,28.25,12.99125,40.474537037037,38.7875,37.836717171717204
170.0,116.2,155.4,115.066666666667,53.866666666666696,62.9333333333333,nan,nan,nan,nan,nan,5.06666666666667,54.3333333333333,52.0666666666667,nan,47.8666666666667,26.5116666666667,31.095,9.294,39.80820105820111,37.9587962962963,32.2663736263736
179.066666666667,115.6,168.7,123.6,nan,nan,nan,36.9,7.86666666666667,8.13333333333333,nan,nan,nan,52.2,57.6,nan,nan,26.3472222222222,10.3057777777778,nan,36.44074074074071,34.1805555555556
169.2,111.8,165.783333333333,121.3,62.4,nan,62.4166666666667,nan,7.93333333333333,8.8,nan,5.7,57.6,nan,nan,49.3,22.185,32.7916666666667,10.6288888888889,38.096632996633,33.8751322751323,nan
