27.84242021,124.18388200000001,107.7615334,nan,32.04563896,4.352719746,15.94934935,nan,217.8555473,85.08249868
nan,127.31682830000001,106.07772759999999,14.69389102,35.65831535,4.133965347,nan,1.911441846,284.6317055,135.29620680000002
28.16637455,167.01208359999998,139.94245,16.37794916,35.10856024,4.477012018,17.88287984,2.081428779,241.09678050000002,99.89505412
27.568792699999996,127.9850854,106.4937317,13.53610105,35.65831535,4.100767497,17.13169213,2.671661185,268.13329930000003,124.0494108
28.73738047,152.0341496,121.7503061,14.13797614,31.86428236,nan,17.7079416,nan,230.9133577,94.19031666
27.81672274,150.3614764,123.7026098,9.957477507,25.84125993,4.337804673,15.2781698,nan,259.18633739999996,110.45800590000002
nan,nan,nan,13.74660832,35.383437799999996,4.459034902,16.68720237,nan,nan,117.9314469
27.96477504,116.38571529999999,99.50486056,13.32559379,nan,4.143908728,17.30059825,2.657495607,nan,nan
28.13594225,121.29779769999999,nan,11.61835351,nan,4.0661541130000005,14.58780728,1.273874747,nan,nan
28.55317295,123.5022598,95.44829061,11.85204291,33.14514916,4.09419182,nan,2.2089189780000003,243.71826639999998,102.9357188
27.84737897,nan,95.7398902,nan,33.49856316,4.105739188,nan,nan,282.8318794,nan
27.79092875,nan,99.25583452,14.13253831,nan,3.7243238030000003,17.05464724,2.254563618,275.6064904,120.4470169
nan,128.5998819,nan,14.27287649,32.24198006,nan,nan,nan,247.4483409,100.22476479999999
nan,nan,118.7313256,nan,38.40709086,3.750839488,18.77630428,2.19947526,296.0566889,137.2012016
nan,121.065087,101.07107579999999,nan,34.75514625,3.760782869,15.94045955,2.142812949,nan,nan
28.25311898,126.99920970000001,105.640751,13.36067833,nan,3.76575456,16.88129623,nan,280.0538869,131.4862173
27.223083399999997,nan,103.3078762,14.55355285,36.16880223,3.770726251,15.38781061,2.235676181,251.15233089999998,110.20156429999999
nan,119.56504650000001,100.91015429999999,14.16762286,nan,3.787298554,16.21159831,2.2451199,nan,nan
28.21951397,130.8137782,112.57387849999999,13.95711559,nan,3.790613015,18.01622677,2.1569785269999997,271.1721361,112.48511570000001
27.81113723,129.0747375,107.14467890000002,nan,34.4802687,3.795584706,nan,2.32696546,248.948196,103.52187109999998
27.31032259,118.58703259999999,98.20245253,14.16762286,35.030023799999995,nan,nan,nan,276.79333230000003,nan
27.52739537,127.634447,108.7011506,15.04693973,36.19695808,3.803915557,nan,2.294393834,250.9566977,nan
nan,nan,nan,13.53610105,31.06393341,3.815471469,16.61460237,2.402515208,nan,nan
nan,132.84999679999999,113.81000039999999,nan,32.05140785,nan,15.46079241,2.475976577,260.4383904,105.56119240000001
27.635632300000005,124.8450634,105.478431,nan,nan,3.834363895,17.17525213,nan,256.773527,nan
27.56677586,nan,nan,14.58863739,35.34416957,3.835358233,nan,nan,nan,120.54470890000002
nan,101.6022968,nan,14.06236922,29.218327000000002,nan,nan,2.364740334,211.53007140000003,73.57926106
28.15187442,160.2045097,131.6155806,15.32541283,34.44100048,4.402436655,nan,2.51583983,nan,116.13635559999999
nan,170.434346,nan,14.06236922,37.3861171,nan,nan,nan,286.8749671,108.88272169999999
nan,nan,nan,14.79914466,35.5797789,3.850273305,16.20270852,nan,nan,138.3612946
27.52514087,nan,nan,16.30778008,nan,3.850273305,16.55089217,nan,283.88829910000004,131.2419872
nan,135.4149669,nan,nan,34.37018824,3.8560196469999997,16.6539634,nan,nan,nan
27.85813953,165.0725658,nan,17.21997823,34.75514625,nan,19.55860627,2.393071489,289.3269042,121.65595590000001
28.197413399999995,141.871467,122.2696024,15.27278601,33.34149027,nan,17.0116799,2.303356163,nan,97.19631153
nan,116.4580443,nan,14.37813012,32.63466228,nan,nan,2.364740334,235.6451332,91.74998034
nan,137.52601919999998,113.384727,13.49658921,34.37018824,nan,18.07683397,nan,262.3405866,110.2495902
26.80687352,132.6786085,114.77222330000001,nan,40.76318416,3.880103451,nan,nan,263.8293672,121.5826868
nan,nan,115.1985886,13.21152836,32.44646251,3.8825423110000004,16.18552864,2.3361349419999997,nan,nan
28.05394868,nan,97.20074838,13.22034015,31.221006300000003,3.886732372,nan,2.3364091780000003,nan,117.2720256
27.59677862,140.2134033,nan,13.00983288,nan,3.890046833,19.45192873,2.506396111,264.2988871,nan
27.08903417,118.01940719999999,98.33460365,15.00965193,nan,nan,17.54951252,nan,256.2127117,105.26811629999999
27.62841066,117.3480054,99.94398467,nan,35.44888483,nan,15.65894937,2.26085943,258.8472398,120.2760558
nan,160.68879950000002,nan,14.90439829,37.97514043,4.472040327,19.07855732,2.289190586,250.30458670000002,108.8338757
28.38390662,nan,120.11852590000001,13.95711559,37.34684888,3.914905287,17.35393702,2.3175217409999997,nan,114.0237653
nan,nan,nan,nan,37.55104363,3.922859992,16.8161044,2.170199733,267.6637794,nan
27.43549841,nan,nan,nan,36.71515186,3.933107483,18.42530441,nan,253.6433946,105.97638359999999
nan,nan,nan,13.11508652,34.59807336,nan,16.54052074,2.416680785,267.6507372,119.99519120000001
nan,115.0030783,97.22414185,14.02728468,33.47238434,3.934792051,15.75525549,2.4591775190000003,nan,107.2585916
28.66601311,150.95583200000002,125.02296319999999,nan,34.91221914,3.939763741,20.13199807,nan,nan,106.53811280000001
27.3069191,126.49683759999999,nan,nan,36.67928911,nan,15.8560065,2.5913895780000002,253.4086347,117.02779550000001
27.84068833,143.11599750000002,nan,14.79914466,34.55880514,3.964622196,17.56729211,2.7283234960000002,nan,nan
27.30024372,127.70153470000001,108.1741063,15.149990099999998,34.53262633,3.9729083469999997,16.73461461,nan,246.7701455,98.7838072
nan,144.7311325,124.1211105,16.062136900000002,nan,nan,14.0541505,2.183772597,246.38144690000001,nan
28.36241869,nan,nan,16.09727281,34.85986151,4.531700618,19.14078589,nan,292.36574110000004,nan
29.20880911,125.77669240000002,nan,nan,28.47223078,4.477012018,nan,2.393071489,228.71319419999998,104.6636468
28.2173247,133.5884863,nan,13.95711559,nan,3.98450896,nan,nan,240.3403318,103.50965959999999
28.36158822,111.9956595,nan,14.58863739,33.59018901,nan,nan,2.545744938,266.00741769999996,nan
nan,130.4450575,106.6885831,13.11508652,nan,3.98450896,17.22059009,2.548892844,267.91158160000003,124.87979320000001
27.88686818,133.4585038,114.42256100000002,13.95711559,37.77879932,3.98948065,nan,2.51111797,276.2064325,125.27056129999998
28.16154207,130.9049756,112.51965530000001,14.58863739,31.33881097,3.994452341,14.94924737,nan,262.4860187,nan
28.09478257,nan,nan,13.64135469,36.05099756,nan,18.21624717,2.454455659,nan,130.3261243
28.346285100000003,139.17563940000002,118.3957581,13.74660832,nan,nan,19.54971647,2.4922305330000003,nan,nan
nan,nan,110.63800570000001,nan,35.14782847,3.999424032,16.70498196,2.520561689,264.7031958,109.55435449999999
nan,nan,122.58364009999998,14.27287649,33.14514916,4.004395723,18.7274104,2.5630584219999997,nan,111.4349263
28.45326966,133.3673063,nan,nan,34.16612292,nan,nan,2.4922305330000003,nan,86.8775899
nan,nan,114.75574420000001,14.23779195,37.09815014,4.011024644,16.74646767,nan,257.2006597,113.4986706
nan,139.88949519999997,nan,nan,nan,4.012350429,16.94856235,2.113537422,271.0156295,nan
27.56324763,122.43933799999999,100.31782340000001,13.11508652,35.42270602,4.014339105,nan,2.3316873190000003,228.106731,92.21401754
28.35502195,149.4935284,126.72430929999999,nan,nan,4.014339105,21.58547961,2.416680785,284.6447477,118.9327903
27.43578744,nan,nan,12.85520229,34.90174403,4.015155629,nan,2.650382279,265.4505727,102.99952979999999
27.95879242,130.7469525,110.91961299999998,14.48338376,36.05099756,4.019310796,17.45172477,nan,256.9626392,nan
nan,139.6704117,117.04318229999998,nan,33.56401019,4.027596948,16.83388399,2.5630584219999997,255.96490950000003,107.78368629999999
28.23033328,112.3698834,93.49006619,14.37813012,nan,nan,14.97591676,2.577224,nan,113.38876699999999
