352.35274100000004,nan,67.33,201.53
355.33144760000005,89.22887996,nan,205.26
nan,97.06113381,69.74,nan
325.4893978,74.79275898,70.43,nan
nan,81.10819555,67.85,nan
358.391435,nan,70.43,nan
nan,nan,nan,196.48
344.08950519999996,nan,70.26,187.35
nan,89.54883004,69.57,nan
321.8309597,61.83226611,67.68,194.91
nan,nan,70.61,212.49
nan,88.9329003,nan,218.81
317.301741,98.86176326,70.09,nan
295.1285846,nan,nan,195.59
316.0871082,68.89003215,nan,195.53
331.7949553,nan,70.09,nan
nan,nan,nan,183.47
224.7297477,71.01790221,68.71,207.84
297.5757777,71.59030418,nan,nan
295.16727710000004,69.05031687,nan,nan
362.4538872,nan,72.33,218.49
nan,nan,65.78,199.18
nan,81.21185961,nan,201.86
nan,92.27315738,70.26,226.99
282.2241322,67.86895321,71.81,194.51
361.5821095,nan,68.88,nan
262.0643238,nan,67.88,235.69
274.6529653,nan,66.99,nan
nan,nan,68.37,190.62
277.3336418,nan,nan,233.31
360.2624899,nan,69.4,nan
349.9581414,83.94026077,65.61,nan
342.8665142,nan,69.74,nan
244.4443545,68.82756585,70.43,211.17
414.66970469999995,nan,66.47,233.23
nan,nan,69.57,nan
nan,69.08023497,nan,222.52
322.1364272,nan,nan,209.53
nan,nan,65.95,nan
329.9115933,73.42094697,71.64,182.62
338.309736,84.75169674,68.02,221.32
398.9235192,nan,nan,nan
271.1626671,72.16264042,nan,209.21
276.5017077,78.20855527,71.64,nan
258.4955939,75.46033296,nan,nan
256.6540233,53.46910882,72.67,217.41
321.7095695,nan,68.54,nan
nan,nan,69.74,207.716701
344.592804,72.15331121,nan,nan
nan,63.66062866,67.33,nan
nan,86.38982126,70.78,234.88
337.4305208,nan,69.74,215.91
294.708279,nan,68.54,nan
nan,64.69858645,nan,nan
nan,73.52961918,69.74,189.7
nan,nan,nan,245.18
nan,nan,68.54,171.63
nan,85.46927119,nan,nan
355.37609310000005,nan,69.06,nan
nan,81.80153003,nan,nan
nan,nan,nan,179.35
310.04508710000005,77.39631899,nan,235.57
296.821937,nan,68.19,209.92
369.61767549999996,78.36163844,nan,nan
nan,nan,nan,225.41
395.58462660000004,89.91842776,68.37,nan
321.62138239999996,73.07296779,nan,219.81
255.5041374,nan,72.67,nan
369.28839039999997,72.96316373,nan,193.09
nan,63.82894464,74.92,nan
259.03016809999997,nan,69.06,226.1
nan,nan,68.37,186.04
343.066529,73.15618188,72.33,213.56
nan,76.73477585,nan,224.84
nan,nan,nan,188.86
316.2188577,75.40857982,nan,231.0
307.3775256,63.430158,72.33,nan
302.7386211,nan,69.23,219.52
nan,97.04766133,nan,177.62
188.0483272,46.19980495,72.33,205.7
264.40041349999996,64.08488584,73.36,198.19
nan,nan,nan,242.12
252.93661659999998,nan,73.02,nan
302.43191410000003,nan,nan,nan
329.0158993,nan,nan,210.7
246.7847668,nan,nan,nan
196.1345366,nan,69.74,208.91
nan,nan,72.5,223.01
346.44473389999996,77.5528829,nan,190.07
268.8007392,nan,nan,198.98
nan,nan,nan,211.96
nan,63.22718536,69.74,nan
369.52293639999994,nan,69.92,191.65
nan,73.67342459,68.02,nan
322.6708625,64.57778488,68.88,200.59
282.2065125,82.92065808,70.43,229.7
296.0711068,73.94825345,68.88,212.93
nan,70.25129125,nan,nan
314.2001159,85.13506233,nan,205.19
246.4734556,65.81587254,72.33,nan
318.17809960000005,76.50064684,67.85,196.04
nan,69.38091925,72.67,nan
nan,nan,nan,178.66
281.15366780000005,80.60742932,69.4,236.75
nan,nan,73.36,224.25
nan,71.75907753,70.26,nan
329.6183445,nan,68.71,nan
nan,75.65553994,nan,nan
nan,66.35421756,70.95,243.54
337.11177210000005,84.28483466,69.06,223.78
259.1954244,68.02869459,68.54,179.42
nan,nan,71.12,nan
294.5664359,nan,71.81,nan
361.0758303,63.10614576,66.13,nan
nan,nan,nan,nan
418.183941,69.8873946,nan,nan
283.44006989999997,nan,71.81,nan
266.6668596,62.50262342,70.09,nan
nan,nan,nan,nan
329.7112243,80.90464201,71.81,180.71
336.3101192,nan,nan,247.37
nan,61.85596643,69.23,247.61
nan,nan,nan,nan
nan,73.21030105,67.68,171.93
nan,nan,68.02,nan
250.62887609999999,74.11753761,69.57,207.31
286.3829173,68.47734641,70.95,204.82
nan,nan,70.43,206.18
408.96883030000004,73.5205962,nan,177.83
252.24758819999997,68.16046691,nan,nan
256.8325226,nan,70.09,nan
263.3214491,nan,70.78,nan
187.9950733,49.77784629,67.68,nan
nan,nan,nan,211.24
nan,nan,70.09,238.39
421.1771364,83.70097667,67.16,nan
nan,nan,nan,206.42
367.15064920000003,83.72728152,nan,nan
309.9798832,nan,71.64,218.8
277.1601008,69.96169437,69.4,226.74
nan,nan,nan,nan
274.89813619999995,nan,72.85,nan
nan,78.83285472,nan,204.56
357.36665800000003,nan,73.88,nan
nan,81.597362,68.88,187.75
nan,nan,70.95,nan
250.8265003,nan,nan,nan
345.30680110000003,69.89185101,70.26,nan
nan,79.09124656,75.26,188.89
359.58993010000006,nan,68.71,200.25
327.3134372,73.96627449,70.61,nan
337.7407696,65.17412917,nan,222.34
294.1731354,60.23728177,71.3,216.27
nan,63.16348860000001,71.3,190.05
nan,73.53122122,74.57,nan
nan,nan,73.36,nan
276.0069389,nan,68.02,nan
366.5636204,83.58810703,69.4,209.42
nan,72.07953151,71.99,nan
266.9587259,68.84862861,67.33,204.5
nan,nan,70.95,nan
324.40326170000003,74.94016573,71.47,nan
nan,89.94574786,nan,210.79
272.7330356,73.9315043,nan,nan
240.80999959999997,63.40431522,68.71,194.45
nan,nan,70.61,nan
469.5008553,85.82390916,69.57,nan
264.239579,60.69246118,68.88,202.86
nan,83.34247242,70.26,nan
268.47986549999996,70.04028697,68.71,nan
nan,nan,70.61,nan
nan,60.87973871,nan,211.53
nan,55.09996793,70.95,nan
341.18219300000004,65.10987255,70.43,225.91
349.3518659,nan,74.74,nan
nan,nan,70.26,206.54
315.8241405,72.93348831,68.37,183.76
nan,63.96782374,71.47,nan
219.0399402,73.5205962,75.78,230.68
357.8686872,88.58761104,69.23,198.95
369.830396,77.59506616,70.95,215.49
349.5174714,88.41308807,nan,172.95
382.1955876,nan,69.06,186.91
nan,69.12687819,nan,207.716701
nan,nan,70.43,209.48
nan,66.63458651,69.92,206.2
308.4992955,70.54726271,73.02,156.03
nan,57.62942014,nan,215.02
nan,84.2675779,nan,204.66
347.83129080000003,89.2957622,nan,nan
384.1694389,74.51869612,69.57,237.6
348.2042267,73.00370009,nan,nan
263.6030827,nan,nan,228.74
308.48820750000004,51.60208384,71.3,226.39
nan,77.51217186,nan,nan
264.6485062,nan,nan,155.32
346.96588810000003,79.1429774,70.95,nan
nan,78.30004675,nan,179.71
323.1410168,nan,73.71,211.9
nan,79.25377613,70.61,182.48
360.27842730000003,nan,73.19,175.95
357.021524,nan,nan,nan
nan,nan,nan,226.14
246.27078459999998,66.4323989,67.16,208.49
364.9859914,76.77555172,66.64,186.81
nan,nan,nan,nan
nan,92.73843144,69.74,202.17
nan,nan,66.99,190.01
nan,85.0750522,nan,222.69
nan,88.89904759999999,70.09,179.63
325.2495394,nan,71.64,nan
nan,67.21380875,nan,221.62
319.0291586,77.22992226,nan,197.2
nan,81.64338613,nan,208.66
nan,77.26581573,nan,181.0
nan,nan,nan,224.08
nan,74.30418132,nan,215.6
300.2112982,72.42516752,nan,223.63
388.3195469,82.0147981,nan,212.79
394.563037,nan,67.33,nan
