352.35274100000004,nan,nan,201.53
355.33144760000005,nan,70.78,205.26
340.7120387,nan,69.74,202.58
325.4893978,74.79275898,70.43,nan
nan,nan,67.85,161.21
nan,89.47195404,nan,224.59
nan,nan,66.64,nan
344.08950519999996,86.29727488,nan,187.35
291.4287091,nan,69.57,nan
nan,nan,nan,194.91
199.79430290000002,nan,nan,nan
321.1488375,88.9329003,69.4,218.81
317.301741,98.86176326,70.09,nan
295.1285846,73.57252671,71.12,195.59
316.0871082,68.89003215,nan,nan
331.7949553,66.01796993,nan,nan
nan,74.51143625,66.64,nan
224.7297477,71.01790221,68.71,nan
297.5757777,nan,nan,nan
nan,69.05031687,65.09,187.91
362.4538872,nan,72.33,218.49
nan,85.52050472,65.78,199.18
nan,nan,68.88,nan
nan,92.27315738,70.26,226.99
282.2241322,67.86895321,71.81,nan
nan,88.0617642,nan,nan
nan,64.23421897,67.88,nan
nan,77.98139572,66.99,nan
nan,nan,nan,nan
nan,81.98407171,nan,233.31
nan,nan,nan,nan
349.9581414,nan,nan,180.92
342.8665142,nan,69.74,185.35
244.4443545,68.82756585,70.43,211.17
414.66970469999995,nan,66.47,nan
223.8440691,70.51140589,nan,186.68
303.7595024,nan,71.47,222.52
322.1364272,64.44107495,69.92,nan
nan,90.8944489,65.95,193.45
329.9115933,nan,71.64,182.62
nan,nan,68.02,nan
nan,86.90074673,67.85,224.95
271.1626671,nan,nan,209.21
276.5017077,78.20855527,71.64,235.72
nan,75.46033296,71.81,nan
256.6540233,53.46910882,nan,nan
321.7095695,nan,68.54,221.78
nan,83.14171763,nan,207.716701
344.592804,72.15331121,nan,209.15
308.268838,nan,67.33,nan
306.07839920000004,nan,nan,234.88
337.4305208,86.54364357,nan,215.91
294.708279,85.21584236,nan,nan
nan,nan,nan,187.0
322.6273887,nan,nan,189.7
354.98719900000003,nan,70.26,245.18
nan,91.44952404,68.54,171.63
nan,nan,70.43,206.91
355.37609310000005,63.52594463,69.06,207.716701
nan,nan,71.3,nan
258.3888026,nan,70.41,179.35
310.04508710000005,77.39631899,nan,235.57
296.821937,72.39938642,nan,209.92
nan,nan,nan,221.67
330.296925,85.28410212,nan,nan
nan,nan,nan,nan
321.62138239999996,73.07296779,nan,219.81
255.5041374,62.08606708,nan,197.34
369.28839039999997,nan,67.68,nan
302.686913,nan,74.92,220.14
nan,nan,69.06,226.1
304.23107339999996,73.41258955,68.37,186.04
343.066529,73.15618188,72.33,213.56
nan,nan,70.95,224.84
nan,65.05470067,71.47,nan
316.2188577,75.40857982,72.5,231.0
nan,63.430158,72.33,nan
nan,73.40417496,nan,219.52
345.4247381,nan,68.37,nan
188.0483272,46.19980495,72.33,205.7
264.40041349999996,nan,73.36,198.19
362.64991760000004,87.56438896,nan,nan
252.93661659999998,nan,nan,224.99
302.43191410000003,85.48247958,nan,217.18
329.0158993,65.08248026,67.68,nan
nan,nan,69.74,nan
196.1345366,nan,69.74,nan
nan,83.77683371,72.5,223.01
346.44473389999996,nan,71.81,190.07
268.8007392,80.89064915,71.12,198.98
317.6808517,nan,nan,nan
257.4469107,63.22718536,69.74,212.7
nan,nan,69.92,191.65
378.44285299999996,nan,68.02,211.63
322.6708625,nan,68.88,200.59
nan,nan,70.43,nan
nan,73.94825345,68.88,nan
280.64,70.25129125,72.33,nan
nan,85.13506233,nan,205.19
246.4734556,65.81587254,nan,nan
nan,nan,67.85,nan
nan,nan,nan,228.26
nan,82.80070736,69.74,178.66
nan,nan,nan,236.75
282.6121202,nan,73.36,nan
276.0267721,71.75907753,nan,198.09
nan,69.28947636,68.71,nan
364.9879393,75.65553994,nan,nan
306.78363060000004,66.35421756,nan,243.54
nan,nan,nan,nan
259.1954244,nan,nan,179.42
260.5645845,nan,71.12,207.716701
nan,75.71671489,71.81,209.82
nan,nan,nan,nan
232.6339185,nan,nan,203.19
418.183941,69.8873946,70.09,nan
283.44006989999997,nan,nan,195.56
266.6668596,nan,70.09,191.36
291.2936645,62.08858829,71.5,nan
329.7112243,nan,nan,180.71
336.3101192,79.61685097,69.4,nan
301.10591949999997,nan,69.23,247.61
281.44284369999997,nan,69.74,nan
303.12359869999995,nan,67.68,171.93
419.7904025,84.68871596,68.02,220.96
nan,nan,nan,207.31
286.3829173,nan,70.95,204.82
237.97455290000002,68.09109287,70.43,206.18
408.96883030000004,73.5205962,76.91,nan
252.24758819999997,68.16046691,nan,219.11
256.8325226,nan,nan,nan
263.3214491,70.33789556,nan,166.93
187.9950733,49.77784629,67.68,178.48
370.8481341,83.48092837,72.5,nan
nan,80.48544124,70.09,238.39
nan,nan,nan,nan
294.86269500000003,nan,72.33,206.42
nan,nan,67.85,nan
nan,nan,nan,218.8
nan,69.96169437,69.4,nan
305.4919016,73.35058913,nan,207.73
nan,61.67593601,nan,nan
nan,78.83285472,70.09,204.56
nan,nan,73.88,182.96
400.3196384,81.597362,68.88,187.75
319.6392082,70.59663553,nan,204.53
nan,nan,70.61,215.36
345.30680110000003,nan,70.26,208.47
nan,79.09124656,nan,nan
359.58993010000006,76.79833456,nan,200.25
nan,73.96627449,70.61,218.94
nan,65.17412917,73.19,nan
294.1731354,60.23728177,71.3,216.27
255.98624480000004,63.16348860000001,nan,190.05
294.8385233,73.53122122,74.57,223.89
350.47371739999994,nan,nan,221.67
276.0069389,63.97539046,68.02,214.67
nan,83.58810703,nan,209.42
nan,72.07953151,71.99,nan
266.9587259,68.84862861,67.33,204.5
nan,78.80692842,70.95,218.02
324.40326170000003,74.94016573,nan,245.88
nan,nan,nan,nan
272.7330356,73.9315043,71.3,nan
nan,63.40431522,68.71,194.45
302.5347105,76.86085231,nan,220.16
469.5008553,85.82390916,nan,218.37
nan,60.69246118,nan,202.86
412.4257139,83.34247242,70.26,219.97
nan,nan,nan,224.76
325.8663182,78.71510082,nan,202.4
nan,60.87973871,nan,211.53
224.2421508,55.09996793,nan,nan
