nan,nan,nan,33.82,nan,nan,5.89,2.27,2.6,77.98,66.28,28.26
13.93,nan,7.15,12.93,47.63,nan,nan,2.25,2.68,78.85,69.29,51.97
18.53,2.92,5.83,8.19,30.31,2.0,6.3,2.18,nan,nan,nan,53.14
nan,nan,nan,nan,30.13,2.0,5.91,nan,2.59,nan,nan,nan
13.95,2.57,7.77,8.26,26.49,2.0,6.64,1.98,nan,77.58,nan,38.69
nan,2.53,7.54,45.71,86.91,nan,5.8,nan,2.57,nan,67.65,42.01
nan,2.53,6.61,14.3,nan,2.0,nan,2.27,2.62,80.31,69.5,53.52
11.53,2.22,7.51,6.98,nan,nan,5.7,nan,2.58,78.38,66.67,44.37
20.97,nan,7.65,10.76,42.22,2.88,5.86,2.27,2.59,77.67,66.41,nan
15.23,nan,nan,36.32,70.93,nan,5.23,nan,2.72,nan,nan,33.82
nan,nan,nan,nan,29.51,2.0,5.86,2.1,2.8,77.74,nan,55.07
nan,nan,7.49,nan,nan,nan,5.64,2.2,2.57,78.06,68.58,60.08
25.11,2.62,7.37,27.15,85.53,nan,5.83,2.24,2.61,79.57,67.36,nan
24.94,4.15,9.22,nan,nan,3.13,5.8,nan,nan,80.31,nan,51.7
nan,2.63,10.09,9.6,33.16,2.0,6.0,2.18,2.76,78.27,nan,44.25
nan,nan,7.79,18.08,nan,3.0,5.82,2.03,2.87,80.94,68.29,53.75
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23.69,4.4,6.57,nan,27.96,nan,6.2,nan,nan,78.9,nan,43.0
12.45,2.06,nan,7.22,20.32,2.0,nan,1.84,3.52,nan,nan,43.69
nan,2.27,8.1,nan,16.77,nan,5.99,1.88,3.2,77.15,66.6,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13.34,3.24,nan,4.45,nan,2.0,6.25,1.91,nan,nan,66.98,56.12
nan,2.35,7.14,18.83,nan,nan,5.85,nan,2.86,78.28,nan,45.85
nan,3.01,7.9,nan,16.85,1.88,nan,1.93,3.24,77.78,65.5,54.58
13.11,3.24,7.6,nan,25.44,2.0,nan,1.99,3.27,79.34,nan,43.21
10.66,2.39,8.4,4.41,13.38,1.5,5.78,nan,2.99,nan,67.25,50.0
19.11,3.31,nan,20.5,53.83,2.88,6.37,nan,3.1,78.28,66.92,57.77
nan,4.71,7.28,3.81,17.76,1.13,6.85,nan,nan,nan,66.08,nan
