21.16,3.21,8.18,33.82,71.09,3.0,5.89,nan,2.6,77.98,nan,28.26
13.93,3.16,nan,12.93,47.63,1.5,6.0,2.25,nan,nan,nan,51.97
18.53,2.92,nan,8.19,30.31,nan,6.3,2.18,2.91,77.78,66.99,53.14
22.08,3.22,5.99,7.07,30.13,2.0,5.91,2.29,2.59,nan,65.95,43.63
13.95,2.57,7.77,8.26,26.49,nan,6.64,1.98,3.36,77.58,67.18,38.69
19.31,2.53,7.54,45.71,86.91,4.0,5.8,2.27,2.57,nan,67.65,nan
nan,2.53,6.61,14.3,47.91,2.0,5.95,nan,2.62,80.31,nan,nan
nan,2.22,7.51,6.98,23.38,nan,5.7,2.21,2.58,nan,66.67,44.37
20.97,3.37,7.65,10.76,42.22,nan,5.86,2.27,nan,77.67,nan,54.25
15.23,2.97,nan,36.32,70.93,nan,5.23,1.93,2.72,nan,nan,33.82
22.2,2.71,nan,8.7,29.51,2.0,5.86,2.1,2.8,77.74,66.8,nan
nan,4.49,7.49,nan,nan,2.0,5.64,2.2,2.57,78.06,68.58,nan
25.11,2.62,7.37,27.15,85.53,3.75,5.83,2.24,2.61,79.57,nan,53.33
nan,nan,9.22,nan,nan,3.13,5.8,nan,2.54,80.31,66.14,nan
21.1,2.63,nan,nan,33.16,2.0,6.0,2.18,2.76,78.27,nan,44.25
25.76,3.92,7.79,18.08,47.34,3.0,5.82,nan,nan,80.94,68.29,53.75
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23.69,4.4,6.57,9.93,27.96,2.0,6.2,1.94,3.21,78.9,66.47,43.0
12.45,2.06,nan,7.22,20.32,2.0,6.45,nan,nan,78.54,66.02,43.69
11.99,2.27,8.1,5.43,nan,nan,5.99,nan,3.2,77.15,nan,40.04
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,3.24,7.2,4.45,15.48,2.0,nan,1.91,3.29,nan,66.98,56.12
nan,2.35,7.14,18.83,nan,1.0,5.85,2.05,nan,78.28,nan,nan
12.02,nan,7.9,nan,nan,nan,6.24,1.93,3.24,77.78,65.5,54.58
13.11,3.24,7.6,7.99,25.44,2.0,6.49,1.99,nan,79.34,66.0,43.21
10.66,nan,8.4,4.41,13.38,1.5,nan,nan,nan,nan,nan,50.0
19.11,3.31,nan,20.5,53.83,2.88,nan,2.06,3.1,78.28,66.92,57.77
nan,4.71,7.28,nan,17.76,nan,6.85,2.17,nan,77.97,66.08,nan
20.21,3.18,9.35,nan,62.49,nan,5.85,2.26,2.6,79.53,nan,nan
