27.84242021,124.18388200000001,107.7615334,nan,nan,4.352719746,15.94934935,nan,217.8555473,nan
nan,nan,106.07772759999999,nan,nan,nan,nan,1.911441846,nan,135.29620680000002
28.16637455,nan,139.94245,16.37794916,35.10856024,4.477012018,nan,2.081428779,241.09678050000002,99.89505412
27.568792699999996,127.9850854,106.4937317,13.53610105,nan,nan,17.13169213,2.671661185,268.13329930000003,nan
28.73738047,152.0341496,121.7503061,nan,nan,nan,17.7079416,nan,230.9133577,94.19031666
27.81672274,150.3614764,nan,9.957477507,25.84125993,nan,15.2781698,nan,nan,110.45800590000002
nan,nan,nan,13.74660832,35.383437799999996,4.459034902,16.68720237,nan,nan,117.9314469
nan,nan,99.50486056,nan,nan,4.143908728,nan,2.657495607,nan,nan
28.13594225,121.29779769999999,nan,11.61835351,nan,4.0661541130000005,14.58780728,nan,nan,nan
nan,nan,95.44829061,11.85204291,nan,4.09419182,nan,2.2089189780000003,243.71826639999998,102.9357188
27.84737897,nan,95.7398902,nan,nan,4.105739188,nan,nan,282.8318794,nan
nan,nan,99.25583452,14.13253831,nan,3.7243238030000003,17.05464724,2.254563618,275.6064904,120.4470169
nan,nan,nan,14.27287649,32.24198006,nan,nan,nan,247.4483409,nan
nan,nan,118.7313256,nan,38.40709086,nan,18.77630428,2.19947526,296.0566889,137.2012016
nan,nan,101.07107579999999,nan,34.75514625,3.760782869,nan,2.142812949,nan,nan
28.25311898,nan,105.640751,13.36067833,nan,3.76575456,nan,nan,280.0538869,131.4862173
nan,nan,103.3078762,14.55355285,36.16880223,nan,15.38781061,2.235676181,251.15233089999998,110.20156429999999
nan,119.56504650000001,100.91015429999999,14.16762286,nan,3.787298554,nan,2.2451199,nan,nan
28.21951397,130.8137782,nan,nan,nan,3.790613015,nan,2.1569785269999997,271.1721361,112.48511570000001
27.81113723,129.0747375,107.14467890000002,nan,34.4802687,nan,nan,2.32696546,248.948196,103.52187109999998
nan,118.58703259999999,98.20245253,14.16762286,35.030023799999995,nan,nan,nan,276.79333230000003,nan
nan,127.634447,108.7011506,15.04693973,36.19695808,nan,nan,2.294393834,250.9566977,nan
nan,nan,nan,13.53610105,31.06393341,3.815471469,16.61460237,nan,nan,nan
nan,nan,113.81000039999999,nan,nan,nan,nan,2.475976577,260.4383904,105.56119240000001
27.635632300000005,124.8450634,105.478431,nan,nan,3.834363895,nan,nan,nan,nan
27.56677586,nan,nan,nan,35.34416957,nan,nan,nan,nan,120.54470890000002
nan,101.6022968,nan,14.06236922,nan,nan,nan,2.364740334,nan,73.57926106
28.15187442,nan,131.6155806,15.32541283,nan,4.402436655,nan,2.51583983,nan,116.13635559999999
nan,170.434346,nan,nan,nan,nan,nan,nan,286.8749671,nan
nan,nan,nan,14.79914466,nan,3.850273305,nan,nan,nan,138.3612946
27.52514087,nan,nan,nan,nan,3.850273305,16.55089217,nan,283.88829910000004,131.2419872
nan,135.4149669,nan,nan,34.37018824,nan,16.6539634,nan,nan,nan
nan,165.0725658,nan,17.21997823,34.75514625,nan,19.55860627,2.393071489,289.3269042,121.65595590000001
28.197413399999995,141.871467,nan,15.27278601,nan,nan,nan,2.303356163,nan,nan
nan,116.4580443,nan,14.37813012,nan,nan,nan,nan,235.6451332,nan
nan,137.52601919999998,113.384727,13.49658921,nan,nan,18.07683397,nan,262.3405866,110.2495902
nan,132.6786085,nan,nan,40.76318416,3.880103451,nan,nan,263.8293672,nan
nan,nan,115.1985886,nan,32.44646251,nan,16.18552864,2.3361349419999997,nan,nan
28.05394868,nan,97.20074838,13.22034015,31.221006300000003,3.886732372,nan,2.3364091780000003,nan,117.2720256
nan,140.2134033,nan,13.00983288,nan,3.890046833,19.45192873,nan,264.2988871,nan
27.08903417,nan,98.33460365,15.00965193,nan,nan,17.54951252,nan,256.2127117,105.26811629999999
27.62841066,117.3480054,99.94398467,nan,35.44888483,nan,15.65894937,2.26085943,nan,120.2760558
nan,160.68879950000002,nan,14.90439829,37.97514043,4.472040327,19.07855732,2.289190586,nan,108.8338757
28.38390662,nan,120.11852590000001,13.95711559,37.34684888,3.914905287,nan,2.3175217409999997,nan,nan
