nan,3.21,8.18,33.82,71.09,nan,5.89,nan,nan,77.98,nan,nan
13.93,nan,7.15,12.93,nan,1.5,6.0,2.25,nan,78.85,69.29,51.97
nan,nan,nan,8.19,nan,nan,6.3,2.18,nan,nan,66.99,53.14
22.08,3.22,nan,7.07,30.13,2.0,5.91,nan,2.59,77.89,nan,43.63
13.95,2.57,nan,nan,nan,nan,6.64,1.98,3.36,77.58,67.18,nan
19.31,nan,7.54,45.71,nan,4.0,nan,2.27,nan,nan,nan,42.01
21.23,2.53,6.61,14.3,47.91,2.0,5.95,2.27,2.62,80.31,69.5,53.52
11.53,nan,nan,6.98,nan,nan,nan,2.21,2.58,nan,66.67,44.37
nan,3.37,7.65,10.76,nan,2.88,5.86,nan,nan,77.67,66.41,54.25
nan,2.97,nan,36.32,nan,3.0,5.23,1.93,nan,nan,nan,nan
nan,2.71,nan,nan,nan,nan,5.86,2.1,2.8,nan,66.8,55.07
nan,nan,7.49,nan,nan,2.0,nan,2.2,nan,78.06,nan,nan
25.11,2.62,nan,27.15,nan,3.75,nan,2.24,nan,nan,nan,53.33
nan,nan,9.22,nan,nan,nan,nan,nan,nan,nan,nan,51.7
21.1,2.63,10.09,9.6,nan,2.0,6.0,2.18,nan,78.27,67.13,44.25
nan,3.92,7.79,18.08,47.34,3.0,5.82,nan,nan,80.94,68.29,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23.69,nan,6.57,9.93,27.96,2.0,nan,nan,nan,78.9,nan,nan
12.45,nan,6.74,nan,20.32,2.0,nan,1.84,3.52,78.54,nan,43.69
nan,2.27,nan,nan,16.77,nan,nan,1.88,3.2,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,4.45,nan,nan,6.25,1.91,3.29,72.81,66.98,nan
21.33,nan,nan,nan,44.68,nan,5.85,nan,nan,78.28,67.32,45.85
nan,3.01,7.9,4.71,nan,1.88,6.24,nan,3.24,nan,65.5,54.58
nan,nan,nan,nan,25.44,2.0,6.49,nan,3.27,79.34,66.0,43.21
10.66,2.39,nan,nan,nan,nan,5.78,1.94,nan,nan,nan,50.0
nan,3.31,7.8,20.5,53.83,2.88,nan,nan,3.1,78.28,66.92,57.77
nan,nan,7.28,3.81,nan,1.13,6.85,nan,3.16,nan,nan,58.54
20.21,3.18,9.35,nan,nan,nan,5.85,2.26,2.6,nan,68.03,nan
16.73,nan,10.05,38.16,nan,3.0,nan,2.13,nan,74.66,nan,nan
nan,2.33,7.34,4.76,nan,1.88,5.93,1.94,nan,77.8,nan,nan
nan,3.48,nan,6.47,27.54,2.0,6.78,nan,3.3,79.11,67.89,57.94
18.11,2.69,7.36,nan,23.48,nan,5.96,2.14,2.79,nan,nan,nan
18.96,2.0,nan,nan,nan,nan,nan,2.15,2.75,77.73,nan,31.17
20.93,3.76,6.48,nan,nan,nan,5.94,2.29,2.6,nan,68.25,nan
27.05,2.53,nan,24.4,79.55,nan,5.73,2.28,2.51,79.29,66.86,nan
18.35,nan,nan,12.46,38.56,3.0,nan,2.13,2.72,81.02,68.1,49.91
21.54,nan,nan,17.01,nan,2.0,6.41,1.97,3.26,nan,65.04,46.82
nan,nan,7.86,9.16,31.2,1.88,6.5,nan,nan,nan,66.3,nan
23.37,2.93,8.73,47.74,nan,nan,nan,2.52,nan,nan,62.84,39.2
21.34,2.41,6.25,15.82,nan,3.0,nan,2.32,nan,nan,nan,47.91
22.35,nan,7.44,33.93,84.7,nan,nan,nan,nan,80.9,nan,41.13
23.33,nan,nan,21.29,64.0,nan,nan,nan,2.59,nan,67.65,nan
nan,nan,7.58,nan,73.41,3.88,5.81,2.21,nan,80.55,67.97,32.93
nan,3.53,7.11,28.02,nan,nan,5.77,2.22,2.61,77.47,nan,42.01
nan,3.61,8.79,nan,51.76,nan,5.74,2.15,2.68,78.6,67.0,23.4
nan,nan,6.65,32.62,nan,nan,nan,2.27,2.53,79.88,64.87,nan
24.76,2.62,8.26,nan,83.59,nan,nan,2.22,2.67,81.09,nan,nan
15.85,3.19,7.74,nan,32.72,2.0,nan,2.04,3.22,79.53,nan,52.57
nan,2.73,nan,41.26,81.56,nan,5.36,nan,2.68,78.23,62.38,nan
nan,2.31,7.19,nan,nan,2.0,nan,nan,3.45,79.57,65.61,nan
nan,2.98,7.38,16.3,51.8,nan,6.55,2.16,3.05,nan,68.03,nan
12.45,2.22,nan,8.61,nan,2.0,6.69,nan,nan,nan,65.83,49.5
nan,nan,7.78,30.43,nan,3.0,nan,2.06,nan,77.67,nan,57.74
nan,nan,nan,23.02,55.35,nan,nan,nan,nan,nan,nan,nan
19.05,2.17,7.42,nan,64.51,nan,nan,nan,nan,nan,nan,nan
nan,4.18,8.97,nan,nan,nan,5.98,2.19,nan,nan,nan,nan
21.7,2.49,6.64,9.7,33.37,nan,nan,2.09,nan,79.18,nan,nan
nan,2.15,nan,nan,38.6,2.0,nan,1.96,3.24,nan,65.04,39.26
nan,2.99,nan,nan,61.89,nan,5.82,2.2,2.65,78.69,67.13,36.06
21.42,2.65,nan,nan,96.49,nan,5.71,nan,nan,78.17,63.25,23.53
20.71,nan,nan,15.14,nan,nan,5.75,2.16,2.66,nan,nan,33.17
nan,2.18,nan,nan,nan,2.0,nan,nan,nan,nan,69.85,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15.16,2.33,nan,nan,32.04,nan,6.22,nan,3.04,78.85,nan,51.98
nan,2.88,nan,nan,38.17,2.75,6.37,2.06,3.1,nan,nan,29.96
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13.34,nan,7.79,7.92,27.6,2.0,6.56,nan,nan,nan,nan,nan
19.43,2.68,nan,20.21,nan,3.0,nan,nan,2.86,78.16,66.28,41.92
22.09,nan,6.71,13.79,nan,nan,nan,2.27,2.49,78.87,68.3,47.06
21.59,3.56,6.97,nan,40.45,nan,5.58,2.16,nan,79.6,nan,52.08
nan,nan,nan,40.92,nan,4.0,nan,2.33,nan,nan,64.19,nan
22.14,2.88,7.54,21.57,65.77,3.0,5.97,2.18,2.74,78.5,66.67,39.59
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,2.44,nan,nan,nan,nan,5.93,2.26,nan,79.8,nan,52.52
nan,nan,nan,nan,38.63,2.0,nan,2.05,3.24,78.97,64.88,nan
15.01,3.26,7.23,4.69,nan,2.0,nan,2.09,nan,78.74,66.73,55.71
25.42,2.46,7.04,36.16,83.38,4.0,5.72,2.08,2.76,nan,63.87,28.71
nan,4.58,nan,2.93,nan,1.0,5.64,nan,2.4,nan,69.05,nan
nan,3.9,7.4,nan,nan,nan,5.86,nan,nan,77.34,64.85,nan
nan,2.52,7.07,nan,nan,2.0,5.91,nan,2.78,78.66,nan,52.09
nan,2.81,nan,nan,nan,2.0,6.43,nan,3.22,nan,66.8,nan
21.3,nan,6.32,19.77,nan,nan,nan,nan,3.16,nan,nan,nan
21.26,nan,nan,9.52,35.32,2.0,5.9,nan,2.63,78.15,65.95,nan
13.11,4.06,nan,nan,39.14,nan,6.49,nan,nan,78.08,65.16,50.25
20.05,3.34,6.98,nan,26.14,2.0,6.43,1.99,3.25,nan,68.6,nan
nan,nan,6.54,nan,11.68,2.0,6.63,2.1,nan,79.88,nan,61.72
nan,nan,7.16,nan,26.28,2.0,5.71,2.24,2.56,nan,68.52,52.76
15.09,3.05,6.41,2.49,nan,2.0,6.63,1.99,3.34,nan,67.9,64.79
14.1,4.12,nan,3.21,12.12,1.88,nan,2.12,3.18,78.64,67.37,62.17
12.19,2.39,6.92,nan,20.54,1.88,6.39,1.93,nan,nan,nan,nan
11.71,nan,6.47,nan,41.1,nan,nan,nan,nan,nan,nan,nan
12.21,2.59,7.39,nan,44.12,nan,6.74,nan,nan,78.45,65.63,45.24
13.03,2.78,nan,12.65,36.13,2.0,6.85,2.05,nan,77.84,65.88,28.65
13.07,2.66,8.05,nan,38.31,2.0,6.7,2.01,nan,nan,65.98,25.72
14.3,2.41,6.85,8.04,29.04,2.0,6.7,2.11,3.18,nan,65.1,nan
nan,3.6,nan,27.46,61.5,nan,6.31,1.94,3.26,nan,66.25,32.08
12.44,nan,6.63,17.18,48.28,nan,6.52,nan,nan,nan,64.14,nan
nan,2.71,6.4,nan,nan,2.0,6.74,nan,nan,nan,64.54,40.04
13.73,3.72,7.24,nan,24.37,2.0,6.77,nan,3.42,nan,64.77,43.44
nan,3.21,7.73,8.76,nan,2.0,nan,1.98,nan,nan,nan,nan
nan,2.3,nan,nan,nan,nan,nan,2.05,3.32,77.95,65.35,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21.23,2.57,7.18,nan,nan,3.0,nan,nan,3.48,78.93,65.05,36.66
nan,2.56,nan,21.28,58.29,3.0,6.82,nan,3.42,78.04,65.68,nan
21.6,nan,6.54,26.59,nan,nan,6.85,1.93,3.56,78.67,63.7,29.55
nan,2.23,nan,nan,39.71,2.0,nan,2.07,nan,78.27,63.99,34.35
13.58,nan,nan,nan,37.92,2.13,nan,2.01,3.25,nan,65.1,nan
nan,2.83,nan,nan,29.83,2.0,nan,nan,nan,nan,nan,41.99
nan,nan,7.54,nan,50.14,nan,6.29,1.89,3.33,nan,66.14,53.35
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,4.35,6.9,4.69,nan,nan,6.68,nan,3.16,nan,66.65,nan
25.94,2.93,6.87,39.11,89.4,4.0,5.83,2.27,nan,nan,67.32,43.0
nan,nan,nan,nan,nan,2.75,5.97,2.23,nan,79.37,66.27,48.41
25.74,2.4,5.43,16.38,73.3,nan,6.01,2.27,nan,79.84,67.44,nan
25.95,nan,6.12,13.97,61.85,2.0,nan,nan,2.62,nan,67.06,nan
nan,nan,8.06,nan,27.53,nan,nan,1.87,3.57,79.84,nan,nan
23.38,nan,nan,49.94,92.54,4.0,nan,2.29,2.55,nan,nan,63.76
26.84,2.87,5.79,26.34,nan,3.5,5.85,2.27,2.58,nan,nan,50.0
17.62,2.27,7.46,nan,nan,nan,5.7,2.18,nan,nan,nan,63.78
24.42,nan,6.13,nan,nan,nan,5.83,2.28,2.56,77.69,nan,58.96
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24.95,nan,nan,nan,51.47,nan,nan,2.04,2.83,nan,67.05,57.75
nan,nan,nan,nan,7.92,1.75,5.73,nan,2.66,79.19,nan,nan
24.98,3.2,7.2,nan,88.99,4.0,nan,nan,2.61,nan,64.6,nan
nan,2.77,nan,nan,nan,nan,5.36,2.25,nan,76.36,62.79,nan
nan,nan,6.34,28.74,74.16,3.5,5.93,2.13,nan,80.86,66.02,nan
21.85,nan,7.2,16.85,44.13,2.0,nan,2.09,nan,79.46,nan,nan
nan,nan,nan,nan,58.39,2.5,nan,nan,2.63,80.39,nan,nan
23.44,nan,7.4,nan,57.98,3.0,6.81,1.98,nan,nan,67.84,59.22
nan,nan,6.28,nan,37.33,2.0,nan,nan,nan,79.15,nan,nan
20.14,nan,6.89,14.07,37.53,2.0,6.06,1.83,3.32,79.92,nan,55.1
nan,2.6,6.62,14.5,40.69,2.0,nan,1.84,3.39,79.53,66.93,58.2
nan,nan,6.38,17.85,50.93,2.0,6.63,nan,3.4,79.76,67.86,46.43
21.52,3.02,6.92,11.28,32.46,2.0,nan,1.87,3.41,nan,nan,nan
20.46,2.72,7.01,nan,nan,2.0,6.45,nan,3.42,79.3,66.8,59.77
nan,nan,5.56,15.26,43.84,2.25,6.81,1.99,nan,80.24,66.8,42.81
19.91,2.2,7.41,14.77,nan,nan,5.81,nan,nan,77.91,67.83,nan
nan,2.53,nan,nan,77.21,3.0,6.48,2.07,3.14,nan,64.59,nan
nan,nan,nan,5.61,16.38,1.75,6.85,nan,3.39,76.36,64.34,58.14
21.7,2.82,nan,22.5,nan,nan,nan,2.19,2.66,nan,68.65,nan
20.92,nan,nan,nan,93.21,nan,nan,2.09,2.74,nan,63.55,22.66
22.59,2.13,6.52,6.18,20.14,2.0,nan,nan,3.1,78.68,67.44,58.68
nan,2.58,nan,9.31,nan,2.0,nan,1.97,3.48,78.38,65.64,43.24
21.74,3.12,9.67,17.15,77.77,3.0,5.31,2.46,nan,78.38,nan,nan
25.15,2.65,nan,nan,nan,3.0,5.92,2.26,2.62,79.45,69.17,nan
23.33,nan,6.42,nan,nan,nan,5.76,2.24,2.58,78.82,nan,56.39
10.72,nan,10.12,nan,76.69,4.0,nan,2.26,2.38,nan,nan,44.0
11.84,3.6,8.45,6.75,19.99,nan,5.94,1.99,2.99,75.0,nan,47.66
15.14,nan,6.91,nan,nan,nan,6.65,nan,3.12,76.68,64.82,nan
19.63,2.85,6.9,31.92,nan,3.0,nan,1.98,nan,77.6,nan,nan
nan,2.08,8.33,nan,22.63,2.0,6.73,1.87,3.62,79.22,65.88,nan
25.82,3.13,nan,nan,nan,3.75,nan,nan,2.55,79.3,67.19,nan
nan,nan,6.21,21.01,nan,3.0,6.59,nan,3.41,nan,nan,41.0
nan,nan,7.36,23.8,68.97,3.75,nan,2.19,2.61,nan,nan,nan
nan,2.77,6.87,17.53,nan,nan,nan,nan,3.24,78.68,nan,nan
24.01,2.5,8.1,33.28,nan,4.0,5.7,2.13,nan,79.69,66.41,55.1
19.22,2.85,7.33,30.12,nan,3.25,nan,nan,2.62,nan,nan,42.0
nan,nan,6.84,27.73,nan,3.75,nan,2.26,nan,80.95,nan,40.48
23.04,2.63,7.27,35.78,nan,nan,5.83,2.2,nan,80.78,66.27,46.1
