21.16,nan,nan,nan,71.09,nan,nan,2.27,2.6,77.98,nan,28.26
13.93,3.16,nan,12.93,47.63,nan,6.0,nan,nan,78.85,69.29,nan
nan,2.92,5.83,8.19,30.31,nan,nan,2.18,nan,nan,nan,53.14
22.08,3.22,5.99,nan,30.13,nan,5.91,2.29,nan,77.89,nan,43.63
nan,nan,nan,8.26,26.49,2.0,nan,nan,3.36,77.58,nan,nan
nan,2.53,7.54,45.71,nan,nan,nan,nan,2.57,nan,nan,42.01
21.23,2.53,6.61,14.3,nan,nan,5.95,2.27,nan,nan,nan,nan
11.53,2.22,7.51,6.98,nan,nan,5.7,2.21,nan,nan,66.67,44.37
20.97,3.37,nan,10.76,42.22,nan,nan,2.27,2.59,nan,66.41,54.25
15.23,nan,nan,36.32,70.93,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,8.7,29.51,2.0,nan,nan,nan,77.74,nan,nan
22.1,4.49,7.49,3.61,nan,2.0,nan,2.2,nan,nan,68.58,nan
25.11,2.62,nan,27.15,85.53,nan,nan,2.24,nan,79.57,67.36,53.33
24.94,4.15,nan,26.51,87.53,3.13,5.8,nan,nan,nan,66.14,51.7
nan,nan,10.09,nan,33.16,2.0,6.0,2.18,nan,78.27,67.13,nan
25.76,nan,7.79,nan,47.34,3.0,5.82,nan,2.87,80.94,68.29,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,4.4,6.57,nan,27.96,2.0,6.2,nan,nan,78.9,nan,43.0
nan,2.06,6.74,nan,20.32,2.0,nan,nan,nan,78.54,nan,43.69
11.99,nan,8.1,nan,16.77,2.0,nan,nan,nan,77.15,66.6,40.04
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,3.24,nan,nan,nan,nan,6.25,1.91,3.29,nan,66.98,nan
21.33,2.35,nan,nan,44.68,nan,nan,2.05,nan,78.28,nan,nan
12.02,3.01,7.9,nan,nan,1.88,6.24,1.93,3.24,nan,65.5,54.58
13.11,3.24,7.6,7.99,nan,2.0,6.49,1.99,3.27,79.34,nan,nan
10.66,2.39,8.4,4.41,13.38,nan,nan,1.94,nan,nan,nan,50.0
19.11,nan,7.8,nan,53.83,2.88,nan,2.06,nan,78.28,nan,nan
nan,nan,7.28,nan,nan,nan,6.85,nan,3.16,nan,nan,58.54
20.21,nan,nan,nan,62.49,nan,5.85,2.26,2.6,nan,nan,nan
nan,nan,10.05,38.16,62.33,3.0,nan,2.13,2.83,74.66,63.85,nan
nan,nan,nan,nan,nan,1.88,nan,nan,nan,nan,nan,50.54
18.09,3.48,7.06,nan,nan,2.0,nan,2.06,nan,nan,67.89,57.94
18.11,2.69,nan,nan,23.48,3.0,5.96,2.14,2.79,76.07,67.1,34.39
nan,2.0,nan,13.18,39.85,3.0,nan,2.15,2.75,nan,nan,31.17
nan,nan,6.48,nan,nan,2.75,5.94,nan,2.6,78.73,68.25,nan
nan,2.53,6.19,24.4,nan,3.75,nan,2.28,2.51,79.29,nan,nan
18.35,2.75,8.23,nan,38.56,nan,5.8,2.13,2.72,nan,nan,49.91
21.54,3.16,nan,nan,nan,nan,6.41,1.97,3.26,nan,65.04,46.82
nan,3.54,nan,9.16,nan,1.88,6.5,2.06,nan,77.74,66.3,nan
23.37,nan,8.73,47.74,92.24,nan,4.99,2.52,nan,75.49,nan,39.2
21.34,2.41,nan,15.82,nan,nan,5.8,2.32,2.51,nan,nan,nan
22.35,2.72,nan,nan,nan,3.5,6.64,2.13,3.12,nan,68.43,nan
nan,nan,6.1,21.29,nan,3.5,5.77,2.23,2.59,80.78,nan,nan
nan,2.87,7.58,nan,73.41,nan,nan,2.21,nan,nan,67.97,32.93
20.62,3.53,nan,nan,78.79,nan,5.77,nan,2.61,77.47,65.95,42.01
nan,nan,8.79,28.96,nan,3.0,nan,2.15,2.68,78.6,67.0,23.4
24.0,nan,6.65,nan,92.27,nan,nan,2.27,2.53,79.88,64.87,nan
nan,2.62,nan,37.48,nan,4.0,5.89,2.22,2.67,nan,66.47,47.37
15.85,nan,7.74,nan,32.72,nan,6.54,2.04,3.22,79.53,67.75,nan
17.08,2.73,nan,41.26,81.56,nan,5.36,2.01,nan,78.23,62.38,55.92
nan,2.31,7.19,nan,34.77,nan,nan,nan,3.45,79.57,65.61,nan
nan,2.98,nan,16.3,nan,nan,6.55,nan,3.05,nan,nan,nan
12.45,nan,7.31,8.61,nan,2.0,6.69,2.04,nan,77.67,nan,nan
20.37,nan,7.78,30.43,83.36,3.0,6.63,nan,nan,nan,66.13,nan
nan,nan,nan,nan,55.35,nan,nan,nan,3.2,77.93,nan,56.82
19.05,nan,7.42,nan,64.51,nan,5.91,nan,2.73,80.59,68.71,nan
nan,4.18,8.97,nan,14.55,nan,5.98,2.19,nan,nan,69.07,52.54
21.7,nan,6.64,nan,33.37,2.0,6.53,nan,nan,79.18,67.98,62.87
16.31,2.15,7.11,nan,nan,2.0,6.33,nan,nan,78.13,nan,nan
nan,nan,8.03,26.85,61.89,3.5,5.82,2.2,nan,78.69,67.13,36.06
21.42,nan,8.65,nan,96.49,nan,5.71,nan,nan,78.17,nan,23.53
nan,nan,nan,15.14,nan,3.25,5.75,nan,nan,78.86,nan,nan
21.97,2.18,8.51,9.93,nan,nan,6.0,2.13,2.83,80.24,69.85,44.77
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15.16,nan,nan,nan,nan,2.0,6.22,2.06,nan,nan,66.8,51.98
11.05,2.88,8.14,14.98,nan,nan,6.37,2.06,nan,77.67,nan,29.96
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
