nan,86.39004164,67.33,201.53
355.33144760000005,nan,nan,205.26
340.7120387,nan,69.74,nan
nan,74.79275898,70.43,210.2
427.9424004,nan,nan,nan
nan,nan,nan,224.59
398.36252149999996,nan,nan,196.48
nan,86.29727488,nan,nan
nan,89.54883004,nan,227.98
321.8309597,nan,67.68,nan
199.79430290000002,56.31677033,70.61,212.49
nan,nan,nan,218.81
nan,98.86176326,nan,211.76
nan,nan,71.12,nan
nan,nan,72.5,nan
nan,nan,nan,nan
293.67411660000005,74.51143625,66.64,183.47
nan,nan,nan,207.84
nan,nan,nan,nan
295.16727710000004,nan,nan,nan
nan,87.07340072,72.33,nan
323.7020145,nan,nan,199.18
nan,81.21185961,nan,nan
nan,nan,nan,nan
nan,67.86895321,nan,nan
361.5821095,88.0617642,nan,nan
nan,64.23421897,nan,235.69
274.6529653,nan,66.99,nan
337.65444180000003,nan,nan,nan
277.3336418,81.98407171,nan,nan
nan,74.84483795,69.4,184.6
nan,83.94026077,nan,180.92
342.8665142,nan,nan,nan
nan,nan,nan,211.17
nan,90.95054898,nan,nan
223.8440691,nan,69.57,186.68
nan,nan,nan,222.52
nan,64.44107495,nan,nan
440.6556921,nan,65.95,nan
329.9115933,73.42094697,nan,182.62
nan,84.75169674,nan,nan
nan,nan,67.85,224.95
nan,nan,nan,209.21
nan,nan,71.64,235.72
nan,nan,nan,nan
256.6540233,nan,72.67,nan
321.7095695,nan,nan,nan
410.2851938,nan,69.74,207.716701
nan,nan,nan,nan
nan,63.66062866,nan,202.51
nan,nan,70.78,nan
337.4305208,nan,69.74,215.91
294.708279,85.21584236,68.54,nan
nan,64.69858645,nan,187.0
322.6273887,73.52961918,nan,189.7
354.98719900000003,nan,nan,245.18
357.93243689999997,nan,nan,nan
377.0318588,nan,nan,206.91
nan,nan,69.06,207.716701
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,235.57
296.821937,nan,nan,nan
369.61767549999996,nan,nan,nan
nan,nan,70.61,225.41
nan,nan,68.37,nan
321.62138239999996,73.07296779,69.4,219.81
255.5041374,nan,72.67,197.34
369.28839039999997,nan,67.68,nan
nan,nan,nan,nan
259.03016809999997,58.398478000000004,69.06,226.1
nan,73.41258955,68.37,nan
343.066529,73.15618188,72.33,213.56
332.60386869999996,nan,nan,nan
285.561431,nan,71.47,nan
nan,75.40857982,nan,231.0
307.3775256,nan,nan,188.49
nan,73.40417496,69.23,nan
345.4247381,97.04766133,nan,177.62
188.0483272,46.19980495,72.33,205.7
nan,nan,nan,198.19
nan,87.56438896,nan,nan
nan,nan,73.02,224.99
302.43191410000003,nan,72.16,217.18
329.0158993,65.08248026,67.68,210.7
246.7847668,61.29600941,69.74,nan
nan,nan,69.74,nan
355.47878030000004,83.77683371,72.5,223.01
346.44473389999996,77.5528829,nan,nan
nan,80.89064915,71.12,198.98
317.6808517,nan,68.02,211.96
257.4469107,63.22718536,nan,212.7
nan,94.65495074,69.92,191.65
nan,73.67342459,68.02,211.63
322.6708625,64.57778488,nan,nan
nan,nan,nan,229.7
296.0711068,73.94825345,nan,nan
nan,70.25129125,nan,214.6
314.2001159,85.13506233,nan,nan
246.4734556,65.81587254,72.33,nan
nan,nan,67.85,196.04
267.9990863,nan,72.67,nan
nan,nan,69.74,nan
nan,nan,69.4,nan
nan,nan,73.36,nan
276.0267721,71.75907753,70.26,nan
329.6183445,nan,68.71,nan
nan,nan,69.06,nan
nan,nan,nan,nan
337.11177210000005,nan,nan,223.78
nan,nan,nan,179.42
260.5645845,66.61780506,nan,207.716701
294.5664359,nan,71.81,nan
361.0758303,nan,nan,nan
232.6339185,nan,nan,nan
418.183941,nan,nan,213.1
nan,67.07262891,nan,195.56
nan,62.50262342,nan,nan
nan,nan,71.5,nan
nan,nan,71.81,180.71
336.3101192,79.61685097,nan,nan
nan,nan,nan,nan
281.44284369999997,71.01496682,69.74,nan
nan,nan,67.68,171.93
nan,nan,68.02,nan
250.62887609999999,74.11753761,nan,nan
nan,nan,70.95,204.82
237.97455290000002,68.09109287,70.43,nan
408.96883030000004,73.5205962,76.91,177.83
252.24758819999997,68.16046691,69.57,nan
nan,69.3598199,nan,209.91
263.3214491,70.33789556,70.78,166.93
187.9950733,nan,nan,178.48
nan,nan,72.5,nan
330.4987992,nan,70.09,nan
421.1771364,nan,nan,196.98
294.86269500000003,66.66272821,nan,nan
nan,nan,nan,nan
nan,80.67123499,nan,218.8
nan,nan,69.4,226.74
305.4919016,nan,nan,207.73
274.89813619999995,nan,72.85,nan
nan,78.83285472,70.09,204.56
357.36665800000003,81.78793581,nan,nan
400.3196384,nan,68.88,187.75
nan,70.59663553,nan,204.53
250.8265003,63.43589655,70.61,215.36
345.30680110000003,69.89185101,nan,nan
371.20991380000004,79.09124656,nan,nan
