21.16,3.21,8.18,33.82,nan,3.0,nan,2.27,2.6,77.98,66.28,28.26
13.93,3.16,7.15,12.93,47.63,nan,6.0,2.25,2.68,78.85,69.29,51.97
18.53,nan,5.83,8.19,30.31,2.0,6.3,2.18,nan,77.78,nan,53.14
nan,3.22,5.99,7.07,nan,nan,5.91,2.29,nan,77.89,65.95,43.63
13.95,nan,7.77,8.26,nan,2.0,6.64,1.98,3.36,nan,nan,38.69
19.31,nan,7.54,nan,86.91,nan,nan,2.27,2.57,nan,67.65,42.01
21.23,2.53,6.61,14.3,nan,nan,5.95,2.27,2.62,80.31,69.5,nan
11.53,2.22,7.51,6.98,23.38,nan,5.7,nan,2.58,nan,66.67,44.37
20.97,nan,7.65,10.76,42.22,2.88,5.86,2.27,2.59,nan,nan,54.25
15.23,2.97,nan,36.32,70.93,3.0,nan,1.93,2.72,nan,nan,33.82
22.2,2.71,6.79,8.7,29.51,2.0,5.86,nan,2.8,77.74,nan,55.07
22.1,4.49,7.49,nan,13.93,2.0,5.64,2.2,2.57,78.06,68.58,60.08
25.11,nan,7.37,27.15,85.53,3.75,5.83,2.24,2.61,79.57,67.36,53.33
24.94,4.15,9.22,26.51,nan,3.13,5.8,2.29,2.54,80.31,66.14,51.7
21.1,2.63,nan,9.6,33.16,2.0,6.0,2.18,2.76,78.27,nan,nan
25.76,3.92,nan,18.08,47.34,3.0,nan,2.03,2.87,80.94,68.29,53.75
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23.69,4.4,6.57,nan,27.96,2.0,6.2,1.94,3.21,78.9,66.47,43.0
12.45,2.06,6.74,7.22,20.32,nan,6.45,1.84,3.52,78.54,nan,43.69
11.99,2.27,8.1,5.43,16.77,2.0,5.99,1.88,3.2,nan,66.6,40.04
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13.34,3.24,7.2,4.45,15.48,2.0,6.25,1.91,3.29,72.81,66.98,56.12
21.33,2.35,7.14,18.83,44.68,1.0,5.85,nan,2.86,78.28,67.32,nan
