48.2125,23.7975,18.2525,nan,11.1675,39.7525,nan,nan
42.8575,22.625,12.6775,135.915,15.09,57.4725,nan,nan
nan,20.855,12.1325,nan,12.44,53.3225,182.03,24.2475
nan,nan,11.085,nan,13.585,50.5825,nan,24.585
nan,nan,nan,nan,13.165,nan,nan,nan
36.7875,24.15,11.915,119.965,nan,58.665,nan,26.1825
31.2525,nan,nan,109.0325,12.835,nan,151.3325,nan
nan,nan,nan,nan,nan,54.0825,173.25,24.815
nan,23.0175,nan,103.5175,nan,nan,nan,23.4825
nan,21.1425,10.7475,99.15,12.665,58.5,185.415,nan
53.2725,23.6825,14.585,133.1325,nan,nan,217.585,26.625
nan,nan,nan,nan,10.85,nan,nan,21.805
nan,nan,nan,152.9325,nan,nan,220.0,nan
nan,22.17,10.8325,nan,13.835,53.835,115.915,28.275
nan,nan,11.0825,120.85,nan,51.5825,199.75,23.925
nan,21.7725,nan,nan,nan,nan,nan,24.59
54.6125,nan,13.335,nan,15.415,nan,214.25,26.7575
46.5325,20.4325,nan,111.135,nan,67.0825,223.67,25.11
33.4975,nan,nan,nan,nan,62.0,192.665,24.03
nan,19.905,nan,105.09,13.7475,66.7925,nan,25.75
nan,nan,14.25,nan,nan,51.9175,nan,24.4725
nan,nan,nan,111.935,13.165,60.665,209.665,24.985
nan,19.6825,nan,nan,nan,nan,205.415,nan
nan,nan,nan,nan,nan,48.4975,nan,24.8325
nan,nan,nan,nan,nan,58.1675,230.75,nan
34.115,21.49,nan,nan,nan,61.75,199.5825,24.89
38.4775,24.6125,nan,121.725,nan,nan,nan,nan
nan,nan,13.4975,nan,nan,59.6675,240.75,25.025
32.8075,nan,nan,nan,nan,60.5825,nan,27.775
nan,nan,nan,nan,nan,63.6675,234.915,nan
nan,nan,13.6675,105.0825,nan,nan,155.5,nan
22.9375,nan,nan,131.1575,10.915,nan,nan,nan
nan,nan,nan,111.375,nan,56.8325,nan,25.71
32.31,nan,nan,124.5925,nan,51.5,142.585,nan
14.5325,nan,nan,nan,10.585,nan,101.6675,nan
nan,nan,10.835,119.45,nan,55.4175,nan,25.2925
38.1225,nan,nan,113.765,nan,nan,nan,nan
nan,22.2775,nan,nan,13.5025,nan,nan,nan
