nan,23.7975,nan,138.735,11.1675,39.7525,nan,nan
nan,22.625,nan,nan,15.09,57.4725,nan,25.8475
38.9725,20.855,12.1325,96.5025,nan,53.3225,nan,nan
33.14,nan,11.085,115.69,nan,50.5825,167.5825,nan
43.585,24.58,nan,nan,nan,nan,nan,nan
nan,nan,11.915,nan,15.8325,58.665,152.415,26.1825
nan,nan,nan,109.0325,nan,nan,151.3325,nan
nan,nan,nan,139.185,11.915,nan,173.25,nan
nan,23.0175,nan,103.5175,nan,57.165,nan,23.4825
nan,21.1425,nan,99.15,nan,58.5,185.415,nan
53.2725,23.6825,nan,133.1325,13.915,59.5825,217.585,26.625
18.7475,17.375,8.4175,nan,nan,38.3025,98.0875,nan
nan,22.175,nan,152.9325,nan,54.75,nan,nan
16.005,22.17,10.8325,nan,13.835,53.835,115.915,28.275
45.4375,nan,nan,120.85,nan,nan,199.75,23.925
nan,nan,11.25,nan,nan,nan,nan,nan
nan,nan,nan,164.1325,15.415,nan,nan,26.7575
nan,20.4325,nan,111.135,15.2525,nan,223.67,nan
nan,nan,nan,111.665,nan,nan,192.665,24.03
43.2175,19.905,12.7075,nan,nan,nan,nan,nan
45.06,20.605,14.25,105.775,12.9975,nan,nan,nan
nan,20.615,13.0,nan,13.165,60.665,209.665,24.985
nan,19.6825,16.415,nan,13.125,55.6675,nan,25.945
nan,23.76,nan,113.5,12.085,48.4975,171.8325,nan
nan,20.6775,14.08,112.615,nan,nan,230.75,nan
nan,nan,nan,112.7575,nan,61.75,199.5825,24.89
38.4775,nan,9.25,nan,nan,nan,230.335,nan
nan,18.49,nan,nan,nan,nan,240.75,nan
nan,nan,nan,123.785,nan,60.5825,nan,27.775
nan,nan,10.085,128.9575,nan,63.6675,nan,26.9
nan,22.68,nan,105.0825,11.665,nan,nan,nan
22.9375,21.17,12.335,nan,nan,nan,nan,nan
nan,18.8575,nan,nan,12.75,nan,188.6675,25.71
nan,nan,nan,nan,11.5,51.5,nan,nan
nan,nan,nan,116.25,10.585,nan,nan,nan
32.3825,nan,nan,119.45,nan,55.4175,nan,25.2925
38.1225,23.5075,nan,113.765,13.4175,nan,168.085,23.125
39.2825,nan,nan,nan,nan,47.585,187.335,23.5175
29.1025,nan,nan,nan,nan,54.0825,138.2475,nan
nan,nan,15.085,97.5175,nan,nan,160.835,nan
nan,22.9625,14.665,nan,12.9175,nan,nan,nan
nan,22.0425,13.5825,117.3175,nan,nan,165.5,26.7425
