48.2125,23.7975,18.2525,138.735,11.1675,nan,nan,nan
nan,22.625,nan,135.915,15.09,57.4725,209.2075,25.8475
38.9725,nan,nan,nan,nan,53.3225,nan,nan
33.14,nan,11.085,nan,nan,nan,nan,24.585
43.585,24.58,nan,104.0675,nan,57.6675,185.75,nan
36.7875,nan,11.915,nan,15.8325,nan,152.415,26.1825
nan,22.4325,13.6675,nan,nan,nan,nan,nan
31.9675,nan,nan,139.185,nan,54.0825,nan,24.815
nan,23.0175,nan,103.5175,nan,nan,nan,23.4825
26.0,nan,10.7475,nan,nan,58.5,185.415,21.94
53.2725,23.6825,14.585,nan,nan,59.5825,217.585,nan
nan,17.375,8.4175,108.99,10.85,38.3025,nan,21.805
40.1675,nan,12.5025,nan,13.9175,nan,nan,nan
nan,nan,10.8325,124.5825,nan,nan,115.915,nan
45.4375,nan,nan,120.85,nan,nan,199.75,nan
29.3575,nan,11.25,nan,nan,nan,nan,nan
54.6125,nan,13.335,nan,15.415,nan,nan,26.7575
46.5325,nan,nan,111.135,nan,67.0825,223.67,25.11
nan,22.1525,11.835,nan,nan,nan,nan,24.03
43.2175,19.905,12.7075,105.09,nan,nan,212.3775,nan
45.06,nan,nan,105.775,nan,nan,220.335,24.4725
35.62,nan,nan,nan,nan,60.665,nan,nan
nan,nan,16.415,114.2,nan,nan,205.415,nan
nan,23.76,17.0825,113.5,12.085,48.4975,nan,nan
nan,20.6775,14.08,nan,nan,58.1675,nan,24.455
34.115,nan,nan,nan,nan,nan,199.5825,24.89
38.4775,nan,nan,121.725,nan,nan,nan,nan
38.8725,nan,nan,nan,13.5,nan,240.75,25.025
32.8075,nan,12.165,123.785,nan,60.5825,nan,nan
42.115,25.205,10.085,128.9575,14.165,63.6675,234.915,nan
nan,nan,13.6675,105.0825,nan,45.6675,155.5,nan
nan,21.17,nan,nan,10.915,40.415,109.25,nan
nan,nan,nan,111.375,nan,56.8325,188.6675,25.71
32.31,nan,nan,124.5925,nan,51.5,142.585,nan
nan,22.91,nan,nan,nan,nan,nan,24.775
32.3825,22.395,10.835,nan,13.3325,55.4175,174.25,nan
nan,nan,nan,113.765,13.4175,nan,nan,nan
39.2825,nan,nan,nan,13.5025,47.585,nan,nan
29.1025,22.14,15.0825,99.2,12.0,54.0825,138.2475,25.1675
45.445,23.415,15.085,nan,11.1675,nan,160.835,nan
42.3125,22.9625,nan,99.65,nan,54.4175,nan,25.2575
31.89,nan,nan,nan,nan,59.3325,nan,26.7425
nan,23.94,10.165,157.9325,14.25,nan,211.915,25.86
nan,24.2825,nan,114.7925,13.5,nan,nan,23.635
nan,23.2625,13.915,118.5075,nan,nan,207.0025,nan
nan,nan,nan,nan,nan,62.085,nan,24.485
32.1025,21.4475,nan,113.12,13.75,50.3325,157.5825,nan
nan,22.845,nan,114.135,15.5,68.0,nan,26.11
nan,nan,nan,106.6,nan,nan,189.3325,24.2325
44.81,23.9825,13.335,111.96,12.5825,47.1675,nan,nan
nan,22.83,11.6675,nan,nan,nan,180.6675,nan
nan,19.0925,nan,114.4675,13.4175,63.5825,nan,23.3675
nan,21.33,nan,113.155,nan,48.6675,181.165,nan
nan,24.97,12.6675,nan,12.5825,49.415,nan,25.3675
37.505,24.2375,10.9175,119.725,12.75,53.665,nan,25.725
nan,nan,nan,nan,14.5,nan,196.75,28.4325
60.5075,25.3875,13.5825,128.4325,nan,nan,204.3325,nan
38.25,nan,nan,nan,nan,50.9175,nan,nan
11.4975,20.3025,nan,nan,nan,44.5825,119.415,24.8925
nan,24.495,11.75,nan,nan,nan,nan,29.315
nan,23.1775,nan,136.49,nan,nan,nan,nan
nan,22.955,9.835,155.985,12.5,nan,nan,24.6475
nan,nan,nan,nan,13.5,nan,nan,23.4825
nan,nan,nan,nan,nan,47.835,nan,25.0775
43.64,nan,14.7475,116.51,13.835,62.25,226.6675,25.54
