nan,86.39004164,67.33,nan
355.33144760000005,89.22887996,70.78,205.26
340.7120387,97.06113381,nan,nan
nan,nan,70.43,210.2
427.9424004,nan,67.85,161.21
358.391435,89.47195404,70.43,224.59
398.36252149999996,78.88211435,66.64,196.48
344.08950519999996,86.29727488,70.26,187.35
291.4287091,89.54883004,69.57,nan
321.8309597,61.83226611,67.68,194.91
199.79430290000002,56.31677033,70.61,212.49
321.1488375,88.9329003,69.4,218.81
317.301741,98.86176326,70.09,211.76
295.1285846,nan,71.12,195.59
316.0871082,68.89003215,72.5,195.53
331.7949553,66.01796993,70.09,nan
293.67411660000005,nan,66.64,183.47
224.7297477,nan,68.71,207.84
297.5757777,71.59030418,nan,206.21
295.16727710000004,69.05031687,nan,187.91
362.4538872,87.07340072,72.33,218.49
nan,85.52050472,65.78,199.18
nan,81.21185961,68.88,nan
322.98483,92.27315738,nan,226.99
282.2241322,67.86895321,71.81,194.51
361.5821095,88.0617642,68.88,214.78
nan,64.23421897,67.88,235.69
274.6529653,77.98139572,66.99,200.18
337.65444180000003,nan,nan,190.62
277.3336418,81.98407171,71.12,nan
360.2624899,74.84483795,69.4,184.6
349.9581414,83.94026077,65.61,180.92
342.8665142,66.14166724,nan,185.35
244.4443545,nan,70.43,211.17
nan,90.95054898,66.47,nan
223.8440691,70.51140589,69.57,nan
303.7595024,nan,71.47,222.52
322.1364272,64.44107495,nan,209.53
440.6556921,90.8944489,65.95,193.45
nan,73.42094697,71.64,182.62
338.309736,84.75169674,68.02,221.32
398.9235192,86.90074673,67.85,224.95
271.1626671,72.16264042,nan,209.21
nan,78.20855527,71.64,nan
258.4955939,75.46033296,nan,nan
nan,53.46910882,nan,217.41
321.7095695,69.54929387,68.54,221.78
410.2851938,nan,69.74,207.716701
344.592804,72.15331121,nan,nan
308.268838,63.66062866,67.33,202.51
306.07839920000004,86.38982126,70.78,nan
337.4305208,86.54364357,69.74,215.91
nan,nan,68.54,183.92
278.4450122,64.69858645,72.33,187.0
322.6273887,73.52961918,69.74,189.7
354.98719900000003,90.21485115,nan,nan
357.93243689999997,91.44952404,68.54,nan
377.0318588,85.46927119,70.43,206.91
355.37609310000005,63.52594463,69.06,207.716701
389.5778074,81.80153003,71.3,228.68
258.3888026,65.17710307,70.41,179.35
310.04508710000005,77.39631899,71.12,235.57
nan,nan,68.19,209.92
nan,78.36163844,72.85,221.67
330.296925,85.28410212,70.61,225.41
395.58462660000004,89.91842776,68.37,245.87
nan,73.07296779,69.4,219.81
255.5041374,62.08606708,72.67,nan
369.28839039999997,nan,nan,193.09
302.686913,63.82894464,74.92,220.14
259.03016809999997,58.398478000000004,69.06,226.1
304.23107339999996,73.41258955,68.37,186.04
nan,nan,nan,nan
332.60386869999996,76.73477585,70.95,nan
285.561431,nan,71.47,188.86
316.2188577,75.40857982,nan,231.0
307.3775256,nan,72.33,188.49
302.7386211,73.40417496,69.23,219.52
345.4247381,97.04766133,nan,177.62
nan,46.19980495,nan,205.7
264.40041349999996,64.08488584,73.36,nan
362.64991760000004,87.56438896,66.99,242.12
252.93661659999998,58.93756141,73.02,224.99
nan,85.48247958,72.16,217.18
329.0158993,65.08248026,nan,nan
246.7847668,61.29600941,69.74,192.05
196.1345366,57.86670293,69.74,208.91
355.47878030000004,83.77683371,72.5,nan
346.44473389999996,77.5528829,71.81,190.07
268.8007392,80.89064915,71.12,198.98
317.6808517,82.92945053,68.02,211.96
257.4469107,nan,69.74,212.7
369.52293639999994,94.65495074,69.92,191.65
378.44285299999996,nan,68.02,nan
322.6708625,64.57778488,68.88,200.59
282.2065125,82.92065808,nan,nan
296.0711068,73.94825345,68.88,nan
nan,nan,72.33,nan
314.2001159,85.13506233,68.19,205.19
246.4734556,65.81587254,72.33,224.56
318.17809960000005,nan,nan,196.04
267.9990863,69.38091925,72.67,nan
318.39484869999995,82.80070736,nan,178.66
281.15366780000005,nan,69.4,nan
282.6121202,nan,73.36,224.25
276.0267721,nan,70.26,198.09
nan,69.28947636,nan,210.48
364.9879393,75.65553994,69.06,nan
306.78363060000004,66.35421756,70.95,243.54
337.11177210000005,84.28483466,69.06,223.78
259.1954244,68.02869459,68.54,179.42
260.5645845,66.61780506,71.12,207.716701
294.5664359,75.71671489,71.81,209.82
nan,63.10614576,66.13,174.98
232.6339185,58.03245855,70.43,203.19
nan,69.8873946,70.09,213.1
283.44006989999997,nan,nan,195.56
266.6668596,62.50262342,70.09,191.36
291.2936645,62.08858829,71.5,205.4
nan,80.90464201,71.81,nan
nan,nan,69.4,247.37
301.10591949999997,61.85596643,69.23,nan
nan,71.01496682,69.74,205.94
nan,73.21030105,67.68,171.93
419.7904025,nan,68.02,220.96
250.62887609999999,74.11753761,69.57,207.31
286.3829173,68.47734641,70.95,204.82
237.97455290000002,68.09109287,70.43,206.18
nan,73.5205962,76.91,177.83
252.24758819999997,68.16046691,69.57,nan
256.8325226,69.3598199,nan,209.91
263.3214491,nan,70.78,166.93
187.9950733,49.77784629,67.68,178.48
370.8481341,83.48092837,72.5,211.24
330.4987992,80.48544124,nan,nan
nan,83.70097667,67.16,196.98
294.86269500000003,nan,72.33,206.42
nan,83.72728152,67.85,239.7
309.9798832,80.67123499,71.64,218.8
nan,69.96169437,69.4,226.74
nan,73.35058913,nan,207.73
274.89813619999995,nan,72.85,218.28
325.9970051,78.83285472,70.09,204.56
357.36665800000003,81.78793581,nan,182.96
400.3196384,81.597362,68.88,187.75
319.6392082,nan,70.95,nan
nan,63.43589655,70.61,215.36
345.30680110000003,69.89185101,70.26,208.47
371.20991380000004,79.09124656,nan,188.89
359.58993010000006,76.79833456,68.71,200.25
327.3134372,73.96627449,70.61,218.94
337.7407696,65.17412917,73.19,nan
294.1731354,60.23728177,nan,216.27
255.98624480000004,63.16348860000001,nan,190.05
nan,73.53122122,74.57,223.89
350.47371739999994,86.69468542,73.36,221.67
276.0069389,63.97539046,nan,214.67
366.5636204,83.58810703,69.4,209.42
nan,nan,71.99,205.26
266.9587259,68.84862861,nan,204.5
275.500217,78.80692842,70.95,218.02
324.40326170000003,74.94016573,71.47,nan
402.0798396,89.94574786,69.23,210.79
272.7330356,73.9315043,71.3,224.34
240.80999959999997,63.40431522,nan,194.45
nan,76.86085231,70.61,220.16
469.5008553,85.82390916,nan,218.37
nan,60.69246118,68.88,nan
412.4257139,83.34247242,nan,219.97
nan,nan,68.71,224.76
325.8663182,nan,nan,202.4
nan,60.87973871,nan,211.53
224.2421508,55.09996793,70.95,208.25
341.18219300000004,nan,70.43,225.91
349.3518659,73.63474806,74.74,nan
375.34886560000007,90.19758524,70.26,206.54
nan,nan,68.37,183.76
310.60144310000004,63.96782374,71.47,229.18
219.0399402,nan,nan,nan
